                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1155,                0.59276,                0.47529,                 1.1938,                0.92767,                0.99176,                  0.995,                0.72501,                 1.0241,                 0.5472,                 1.8605,             0.00071558,             0.00071558,             0.00071558
                   1156,                0.76181,                0.55003,                 1.3168,                0.96225,                      1,                  0.995,                0.72546,                0.98642,                0.47319,                 1.7662,             0.00071476,             0.00071476,             0.00071476
                   1157,                0.65725,                0.61621,                 1.2444,                0.96225,                      1,                  0.995,                0.72546,                0.98642,                0.47319,                 1.7662,             0.00071393,             0.00071393,             0.00071393
                   1158,                0.81967,                0.63533,                 1.3805,                0.97456,                      1,                  0.995,                 0.7242,                0.97737,                0.43994,                 1.7302,             0.00071311,             0.00071311,             0.00071311
                   1159,                0.65471,                0.55396,                 1.3182,                0.97456,                      1,                  0.995,                 0.7242,                0.97737,                0.43994,                 1.7302,             0.00071228,             0.00071228,             0.00071228
                   1160,                0.75077,                0.54921,                   1.28,                0.97693,                      1,                  0.995,                0.72649,                0.95738,                0.51203,                 1.6818,             0.00071146,             0.00071146,             0.00071146
                   1161,                0.58309,                0.47599,                  1.163,                0.97693,                      1,                  0.995,                0.72649,                0.95738,                0.51203,                 1.6818,             0.00071063,             0.00071063,             0.00071063
                   1162,                0.64987,                0.59848,                 1.2919,                0.97672,                      1,                  0.995,                0.72012,                 1.0762,                0.50072,                 1.8217,             0.00070981,             0.00070981,             0.00070981
                   1163,                0.68801,                0.56304,                 1.2679,                0.97672,                      1,                  0.995,                0.72012,                 1.0762,                0.50072,                 1.8217,             0.00070898,             0.00070898,             0.00070898
                   1164,                0.63063,                0.51008,                 1.2887,                0.97407,                      1,                  0.995,                0.73674,                 1.1308,                  0.537,                 1.8742,             0.00070816,             0.00070816,             0.00070816
                   1165,                0.64879,                 0.5114,                 1.2656,                0.97407,                      1,                  0.995,                0.73674,                 1.1308,                  0.537,                 1.8742,             0.00070733,             0.00070733,             0.00070733
                   1166,                0.66377,                0.51987,                 1.3004,                 0.9728,                      1,                  0.995,                0.70904,                 1.1853,                0.54555,                 1.9601,             0.00070651,             0.00070651,             0.00070651
                   1167,                0.67292,                0.52366,                  1.239,                 0.9728,                      1,                  0.995,                0.70904,                 1.1853,                0.54555,                 1.9601,             0.00070568,             0.00070568,             0.00070568
                   1168,                 0.7075,                0.56923,                 1.3444,                0.96701,                      1,                  0.995,                0.68164,                 1.2525,                0.55378,                 2.0701,             0.00070486,             0.00070486,             0.00070486
                   1169,                0.72899,                0.57458,                 1.2332,                0.96701,                      1,                  0.995,                0.68164,                 1.2525,                0.55378,                 2.0701,             0.00070403,             0.00070403,             0.00070403
                   1170,                0.74571,                0.56384,                 1.2696,                0.96994,                      1,                  0.995,                0.64813,                 1.2463,                0.57795,                 2.0594,             0.00070321,             0.00070321,             0.00070321
                   1171,                 0.6842,                0.52749,                 1.2737,                0.96994,                      1,                  0.995,                0.64813,                 1.2463,                0.57795,                 2.0594,             0.00070238,             0.00070238,             0.00070238
                   1172,                0.64186,                0.54692,                 1.2825,                0.97719,                      1,                  0.995,                 0.6813,                 1.1607,                0.56495,                 1.9803,             0.00070156,             0.00070156,             0.00070156
                   1173,                0.53928,                0.43899,                 1.1811,                0.97719,                      1,                  0.995,                 0.6813,                 1.1607,                0.56495,                 1.9803,             0.00070073,             0.00070073,             0.00070073
                   1174,                0.73603,                0.55237,                 1.3174,                0.97801,                      1,                  0.995,                0.68694,                 1.0831,                0.53813,                 1.9058,             0.00069991,             0.00069991,             0.00069991
                   1175,                0.62656,                0.52759,                 1.2747,                0.97801,                      1,                  0.995,                0.68694,                 1.0831,                0.53813,                 1.9058,             0.00069908,             0.00069908,             0.00069908
                   1176,                0.64748,                0.52444,                 1.2336,                0.97788,                      1,                  0.995,                0.68692,                 1.0461,                0.52753,                 1.8871,             0.00069826,             0.00069826,             0.00069826
                   1177,                0.74793,                0.65784,                 1.4225,                0.97788,                      1,                  0.995,                0.68692,                 1.0461,                0.52753,                 1.8871,             0.00069743,             0.00069743,             0.00069743
                   1178,                0.65659,                0.51477,                 1.2269,                0.97181,                      1,                  0.995,                0.70423,                 1.0595,                0.55002,                 1.9185,             0.00069661,             0.00069661,             0.00069661
                   1179,                0.57488,                0.50699,                 1.1584,                0.97181,                      1,                  0.995,                0.70423,                 1.0595,                0.55002,                 1.9185,             0.00069578,             0.00069578,             0.00069578
                   1180,                0.57736,                0.56731,                 1.1965,                 0.9692,                      1,                  0.995,                0.70446,                 1.1173,                0.53091,                 1.9966,             0.00069496,             0.00069496,             0.00069496
                   1181,                0.57214,                0.51002,                 1.1795,                 0.9692,                      1,                  0.995,                0.70446,                 1.1173,                0.53091,                 1.9966,             0.00069413,             0.00069413,             0.00069413
                   1182,                0.70776,                0.56009,                 1.2708,                0.96725,                0.99507,                  0.995,                0.67413,                 1.1583,                0.54297,                 2.0387,             0.00069331,             0.00069331,             0.00069331
                   1183,                0.63839,                0.54996,                  1.235,                0.96725,                0.99507,                  0.995,                0.67413,                 1.1583,                0.54297,                 2.0387,             0.00069248,             0.00069248,             0.00069248
                   1184,                0.62124,                0.53145,                 1.2303,                0.96012,                0.98872,                  0.995,                0.68317,                 1.1647,                0.57689,                 2.0372,             0.00069165,             0.00069165,             0.00069165
                   1185,                 0.6629,                0.55702,                 1.2101,                0.96012,                0.98872,                  0.995,                0.68317,                 1.1647,                0.57689,                 2.0372,             0.00069083,             0.00069083,             0.00069083
                   1186,                0.68144,                0.53557,                 1.2881,                0.95288,                0.98845,                  0.995,                0.68362,                   1.16,                0.59701,                 2.0427,                0.00069,                0.00069,                0.00069
                   1187,                0.60952,                0.51233,                 1.2467,                0.95288,                0.98845,                  0.995,                0.68362,                   1.16,                0.59701,                 2.0427,             0.00068918,             0.00068918,             0.00068918
                   1188,                0.61623,                0.57861,                 1.2041,                0.95412,                0.98816,                  0.995,                0.68999,                 1.1508,                0.63032,                 2.0511,             0.00068835,             0.00068835,             0.00068835
                   1189,                0.59157,                0.48492,                  1.249,                0.95412,                0.98816,                  0.995,                0.68999,                 1.1508,                0.63032,                 2.0511,             0.00068753,             0.00068753,             0.00068753
                   1190,                0.62236,                0.55057,                 1.2321,                0.94238,                 0.9871,                  0.995,                0.67942,                 1.1482,                0.67503,                 2.0682,              0.0006867,              0.0006867,              0.0006867
                   1191,                0.60581,                0.48947,                 1.1926,                0.94238,                 0.9871,                  0.995,                0.67942,                 1.1482,                0.67503,                 2.0682,             0.00068588,             0.00068588,             0.00068588
                   1192,                0.59855,                 0.5378,                 1.2721,                0.93274,                0.98928,                  0.995,                0.68947,                 1.1455,                0.67075,                 2.0885,             0.00068505,             0.00068505,             0.00068505
                   1193,                0.64248,                0.53507,                 1.2758,                0.93274,                0.98928,                  0.995,                0.68947,                 1.1455,                0.67075,                 2.0885,             0.00068423,             0.00068423,             0.00068423
                   1194,                0.60679,                0.52259,                 1.2509,                0.90805,                0.98851,                  0.995,                0.70483,                 1.1101,                0.65269,                 2.0537,              0.0006834,              0.0006834,              0.0006834
                   1195,                0.61057,                0.52392,                 1.2916,                0.90805,                0.98851,                  0.995,                0.70483,                 1.1101,                0.65269,                 2.0537,             0.00068258,             0.00068258,             0.00068258
                   1196,                0.56124,                0.44603,                 1.1522,                0.90225,                0.93736,                  0.995,                0.70464,                 1.0922,                0.69654,                 2.0388,             0.00068175,             0.00068175,             0.00068175
                   1197,                0.66397,                0.51717,                 1.2434,                0.90225,                0.93736,                  0.995,                0.70464,                 1.0922,                0.69654,                 2.0388,             0.00068093,             0.00068093,             0.00068093
                   1198,                0.63275,                0.52529,                 1.2359,                0.98103,                0.84399,                  0.995,                0.70446,                 1.1109,                0.83096,                 2.0698,              0.0006801,              0.0006801,              0.0006801
                   1199,                0.60926,                0.51593,                 1.2405,                0.98103,                0.84399,                  0.995,                0.70446,                 1.1109,                0.83096,                 2.0698,             0.00067928,             0.00067928,             0.00067928
                   1200,                0.67294,                0.59645,                 1.2429,                0.98142,                0.84354,                  0.995,                0.69856,                 1.1821,                 0.8935,                 2.1418,             0.00067845,             0.00067845,             0.00067845
                   1201,                0.68832,                0.55502,                 1.2741,                0.98142,                0.84354,                  0.995,                0.69856,                 1.1821,                 0.8935,                 2.1418,             0.00067763,             0.00067763,             0.00067763
                   1202,                 0.5896,                0.54821,                 1.2002,                0.97143,                0.83333,                0.95375,                0.63303,                 1.2637,                0.86283,                    2.2,              0.0006768,              0.0006768,              0.0006768
                   1203,                0.57773,                0.47393,                 1.1901,                0.97143,                0.83333,                0.95375,                0.63303,                 1.2637,                0.86283,                    2.2,             0.00067598,             0.00067598,             0.00067598
                   1204,                0.63195,                0.51634,                 1.2165,                0.96726,                0.83333,                0.95375,                0.63327,                 1.2723,                0.81141,                 2.1924,             0.00067515,             0.00067515,             0.00067515
                   1205,                0.57067,                 0.4896,                 1.2015,                0.96726,                0.83333,                0.95375,                0.63327,                 1.2723,                0.81141,                 2.1924,             0.00067433,             0.00067433,             0.00067433
                   1206,                0.62935,                0.49129,                 1.2034,                   0.96,                0.84378,                  0.995,                0.68293,                  1.237,                0.77101,                 2.1174,              0.0006735,              0.0006735,              0.0006735
                   1207,                0.53761,                0.43469,                 1.1953,                   0.96,                0.84378,                  0.995,                0.68293,                  1.237,                0.77101,                 2.1174,             0.00067268,             0.00067268,             0.00067268
                   1208,                0.74826,                0.59892,                 1.3662,                0.89923,                0.91983,                  0.995,                0.69128,                 1.1985,                0.64888,                 2.0551,             0.00067185,             0.00067185,             0.00067185
                   1209,                0.55352,                0.47892,                 1.1803,                0.89923,                0.91983,                  0.995,                0.69128,                 1.1985,                0.64888,                 2.0551,             0.00067103,             0.00067103,             0.00067103
                   1210,                0.64381,                0.48048,                 1.2145,                0.94595,                      1,                  0.995,                0.66615,                 1.1942,                0.53272,                  2.031,              0.0006702,              0.0006702,              0.0006702
                   1211,                0.59928,                 0.5264,                 1.2107,                0.94595,                      1,                  0.995,                0.66615,                 1.1942,                0.53272,                  2.031,             0.00066938,             0.00066938,             0.00066938
                   1212,                0.58105,                0.48036,                 1.1458,                0.96991,                      1,                  0.995,                0.66604,                 1.2331,                0.50839,                  2.024,             0.00066855,             0.00066855,             0.00066855
                   1213,                0.61608,                 0.4731,                 1.2118,                0.96991,                      1,                  0.995,                0.66604,                 1.2331,                0.50839,                  2.024,             0.00066773,             0.00066773,             0.00066773
                   1214,                0.56573,                0.46274,                 1.1699,                0.97869,                      1,                  0.995,                0.64729,                 1.2264,                0.50327,                 1.9922,              0.0006669,              0.0006669,              0.0006669
                   1215,                0.71958,                 0.5344,                   1.28,                0.97869,                      1,                  0.995,                0.64729,                 1.2264,                0.50327,                 1.9922,             0.00066607,             0.00066607,             0.00066607
                   1216,                 0.6574,                0.53643,                 1.3348,                0.98394,                      1,                  0.995,                0.67988,                 1.1295,                0.52502,                 1.8986,             0.00066525,             0.00066525,             0.00066525
                   1217,                0.65957,                0.56421,                 1.2954,                0.98394,                      1,                  0.995,                0.67988,                 1.1295,                0.52502,                 1.8986,             0.00066442,             0.00066442,             0.00066442
                   1218,                0.69804,                0.56632,                 1.2805,                0.98393,                      1,                  0.995,                 0.7366,                 1.0335,                0.50814,                 1.8059,              0.0006636,              0.0006636,              0.0006636
                   1219,                0.59819,                0.53403,                 1.2573,                0.98393,                      1,                  0.995,                 0.7366,                 1.0335,                0.50814,                 1.8059,             0.00066277,             0.00066277,             0.00066277
                   1220,                0.70164,                0.57915,                 1.3597,                 0.9827,                      1,                  0.995,                0.71759,                 1.0551,                0.51674,                  1.821,             0.00066195,             0.00066195,             0.00066195
                   1221,                0.77129,                0.56791,                 1.2718,                 0.9827,                      1,                  0.995,                0.71759,                 1.0551,                0.51674,                  1.821,             0.00066112,             0.00066112,             0.00066112
                   1222,                0.67878,                0.53889,                 1.2163,                0.98375,                      1,                  0.995,                0.69223,                 1.0661,                0.50988,                 1.8684,              0.0006603,              0.0006603,              0.0006603
                   1223,                 0.7009,                0.54558,                 1.2306,                0.98375,                      1,                  0.995,                0.69223,                 1.0661,                0.50988,                 1.8684,             0.00065947,             0.00065947,             0.00065947
                   1224,                0.65024,                0.48992,                 1.2628,                0.98468,                      1,                  0.995,                0.71476,                 1.0191,                0.51055,                 1.8649,             0.00065865,             0.00065865,             0.00065865
                   1225,                0.65699,                0.53118,                 1.2154,                0.98468,                      1,                  0.995,                0.71476,                 1.0191,                0.51055,                 1.8649,             0.00065782,             0.00065782,             0.00065782
                   1226,                0.68819,                0.51916,                 1.2535,                0.98333,                      1,                  0.995,                0.72628,                0.97982,                 0.5183,                 1.8698,               0.000657,               0.000657,               0.000657
                   1227,                0.53611,                0.41429,                 1.1813,                0.98333,                      1,                  0.995,                0.72628,                0.97982,                 0.5183,                 1.8698,             0.00065617,             0.00065617,             0.00065617
                   1228,                0.68584,                0.57849,                 1.2521,                0.98289,                      1,                  0.995,                0.75391,                 1.0375,                0.53629,                 1.9433,             0.00065535,             0.00065535,             0.00065535
                   1229,                 0.5318,                0.46294,                 1.1553,                0.98289,                      1,                  0.995,                0.75391,                 1.0375,                0.53629,                 1.9433,             0.00065452,             0.00065452,             0.00065452
                   1230,                0.71228,                0.53809,                 1.2865,                 0.9833,                      1,                  0.995,                 0.7229,                 1.0922,                 0.5606,                 1.9971,              0.0006537,              0.0006537,              0.0006537
                   1231,                 0.6692,                0.52198,                  1.179,                 0.9833,                      1,                  0.995,                 0.7229,                 1.0922,                 0.5606,                 1.9971,             0.00065287,             0.00065287,             0.00065287
                   1232,                0.75615,                0.58548,                 1.3671,                0.98387,                      1,                  0.995,                0.72897,                 1.0647,                0.53349,                 1.9288,             0.00065205,             0.00065205,             0.00065205
                   1233,                0.71036,                0.53758,                 1.3295,                0.98387,                      1,                  0.995,                0.72897,                 1.0647,                0.53349,                 1.9288,             0.00065122,             0.00065122,             0.00065122
                   1234,                0.71214,                 0.5611,                 1.3036,                0.98074,                      1,                  0.995,                0.72314,                 1.0204,                0.52785,                 1.8683,              0.0006504,              0.0006504,              0.0006504
                   1235,                0.73122,                0.56161,                 1.2686,                0.98074,                      1,                  0.995,                0.72314,                 1.0204,                0.52785,                 1.8683,             0.00064957,             0.00064957,             0.00064957
                   1236,                0.70377,                0.54258,                 1.2993,                0.97236,                      1,                  0.995,                  0.715,                 1.0181,                0.50638,                  1.872,             0.00064875,             0.00064875,             0.00064875
                   1237,                0.70941,                 0.5616,                 1.2808,                0.97236,                      1,                  0.995,                  0.715,                 1.0181,                0.50638,                  1.872,             0.00064792,             0.00064792,             0.00064792
                   1238,                0.70407,                0.51444,                 1.2961,                0.95179,                0.99951,                  0.995,                0.72576,                 1.0232,                0.51897,                 1.8759,              0.0006471,              0.0006471,              0.0006471
                   1239,                0.63742,                0.55078,                 1.2096,                0.95179,                0.99951,                  0.995,                0.72576,                 1.0232,                0.51897,                 1.8759,             0.00064627,             0.00064627,             0.00064627
                   1240,                0.63778,                0.48428,                 1.2733,                0.88692,                 0.9858,                  0.995,                0.72076,                 1.0566,                0.56946,                 1.9322,             0.00064545,             0.00064545,             0.00064545
                   1241,                0.71418,                0.60945,                 1.3297,                0.88692,                 0.9858,                  0.995,                0.72076,                 1.0566,                0.56946,                 1.9322,             0.00064462,             0.00064462,             0.00064462
                   1242,                0.65422,                0.53224,                  1.295,                0.90989,                0.84445,                  0.995,                0.69325,                 1.1138,                0.75205,                 2.0084,              0.0006438,              0.0006438,              0.0006438
                   1243,                0.60335,                0.51669,                 1.1763,                0.90989,                0.84445,                  0.995,                0.69325,                 1.1138,                0.75205,                 2.0084,             0.00064297,             0.00064297,             0.00064297
                   1244,                0.60366,                0.54653,                 1.1921,                0.76226,                0.98357,                  0.995,                0.69329,                 1.1306,                0.83416,                 2.0201,             0.00064215,             0.00064215,             0.00064215
                   1245,                0.73727,                0.54135,                 1.3423,                0.76226,                0.98357,                  0.995,                0.69329,                 1.1306,                0.83416,                 2.0201,             0.00064132,             0.00064132,             0.00064132
                   1246,                0.66036,                 0.5644,                 1.2384,                0.76707,                0.98346,                  0.995,                0.66593,                 1.1287,                0.77939,                 1.9893,             0.00064049,             0.00064049,             0.00064049
                   1247,                0.60431,                0.48851,                 1.2468,                0.76707,                0.98346,                  0.995,                0.66593,                 1.1287,                0.77939,                 1.9893,             0.00063967,             0.00063967,             0.00063967
                   1248,                0.56653,                0.50817,                 1.1836,                0.81924,                0.98466,                  0.995,                0.72058,                 1.1128,                0.67602,                 1.9341,             0.00063884,             0.00063884,             0.00063884
                   1249,                0.64025,                0.56977,                 1.2564,                0.81924,                0.98466,                  0.995,                0.72058,                 1.1128,                0.67602,                 1.9341,             0.00063802,             0.00063802,             0.00063802
                   1250,                0.58431,                 0.4487,                 1.1976,                 0.8982,                0.98703,                  0.995,                0.68714,                 1.0929,                0.60972,                 1.9008,             0.00063719,             0.00063719,             0.00063719
                   1251,                0.66289,                0.54001,                 1.3162,                 0.8982,                0.98703,                  0.995,                0.68714,                 1.0929,                0.60972,                 1.9008,             0.00063637,             0.00063637,             0.00063637
                   1252,                0.61086,                0.48828,                 1.2215,                  0.955,                      1,                  0.995,                0.70378,                 1.0958,                0.56585,                 1.9077,             0.00063554,             0.00063554,             0.00063554
                   1253,                0.68308,                0.53833,                 1.2991,                  0.955,                      1,                  0.995,                0.70378,                 1.0958,                0.56585,                 1.9077,             0.00063472,             0.00063472,             0.00063472
                   1254,                 0.5693,                0.46331,                 1.1887,                0.97233,                      1,                  0.995,                0.68676,                 1.0859,                0.54759,                 1.8994,             0.00063389,             0.00063389,             0.00063389
                   1255,                0.58655,                0.54503,                 1.2112,                0.97233,                      1,                  0.995,                0.68676,                 1.0859,                0.54759,                 1.8994,             0.00063307,             0.00063307,             0.00063307
                   1256,                0.68929,                0.55488,                 1.2517,                0.98019,                      1,                  0.995,                0.71214,                 1.0538,                 0.5201,                 1.8864,             0.00063224,             0.00063224,             0.00063224
                   1257,                0.63615,                0.54846,                 1.1717,                0.98019,                      1,                  0.995,                0.71214,                 1.0538,                 0.5201,                 1.8864,             0.00063142,             0.00063142,             0.00063142
                   1258,                 0.6255,                0.50547,                 1.2229,                0.98303,                      1,                  0.995,                0.71221,                 1.0347,                0.52548,                 1.9019,             0.00063059,             0.00063059,             0.00063059
                   1259,                0.55525,                0.56765,                  1.183,                0.98303,                      1,                  0.995,                0.71221,                 1.0347,                0.52548,                 1.9019,             0.00062977,             0.00062977,             0.00062977
                   1260,                0.54496,                0.46605,                 1.1966,                 0.9849,                      1,                  0.995,                0.71231,                  1.021,                0.52754,                 1.8906,             0.00062894,             0.00062894,             0.00062894
                   1261,                0.63926,                0.53472,                 1.2865,                 0.9849,                      1,                  0.995,                0.71231,                  1.021,                0.52754,                 1.8906,             0.00062812,             0.00062812,             0.00062812
                   1262,                0.56061,                0.44883,                 1.1935,                0.98291,                      1,                  0.995,                0.70637,                 1.0106,                0.52909,                 1.8638,             0.00062729,             0.00062729,             0.00062729
                   1263,                0.60602,                0.48019,                 1.1803,                0.98291,                      1,                  0.995,                0.70637,                 1.0106,                0.52909,                 1.8638,             0.00062647,             0.00062647,             0.00062647
                   1264,                0.58187,                0.49369,                 1.1905,                0.97601,                      1,                  0.995,                 0.7063,                0.98143,                0.52532,                 1.8323,             0.00062564,             0.00062564,             0.00062564
                   1265,                0.58338,                0.47514,                 1.2206,                0.97601,                      1,                  0.995,                 0.7063,                0.98143,                0.52532,                 1.8323,             0.00062482,             0.00062482,             0.00062482
                   1266,                0.53172,                0.46952,                 1.2133,                0.97438,                      1,                  0.995,                0.73364,                0.98284,                 0.4963,                 1.8203,             0.00062399,             0.00062399,             0.00062399
                   1267,                0.62337,                0.53859,                 1.2622,                0.97438,                      1,                  0.995,                0.73364,                0.98284,                 0.4963,                 1.8203,             0.00062317,             0.00062317,             0.00062317
                   1268,                 0.5716,                0.43519,                  1.111,                0.97876,                      1,                  0.995,                0.70625,                0.98954,                0.49599,                 1.8258,             0.00062234,             0.00062234,             0.00062234
                   1269,                0.61895,                0.54841,                 1.2647,                0.97876,                      1,                  0.995,                0.70625,                0.98954,                0.49599,                 1.8258,             0.00062152,             0.00062152,             0.00062152
                   1270,                0.71497,                 0.6323,                 1.3766,                0.98219,                      1,                  0.995,                 0.7208,                0.98836,                0.51909,                 1.8527,             0.00062069,             0.00062069,             0.00062069
                   1271,                0.52361,                  0.448,                 1.1247,                0.98219,                      1,                  0.995,                 0.7208,                0.98836,                0.51909,                 1.8527,             0.00061987,             0.00061987,             0.00061987
                   1272,                0.61723,                0.50974,                 1.2178,                 0.9838,                      1,                  0.995,                0.70437,                0.99841,                0.54851,                 1.9056,             0.00061904,             0.00061904,             0.00061904
                   1273,                0.62828,                0.49144,                 1.2496,                 0.9838,                      1,                  0.995,                0.70437,                0.99841,                0.54851,                 1.9056,             0.00061822,             0.00061822,             0.00061822
                   1274,                0.68228,                0.57668,                 1.2413,                0.98596,                      1,                  0.995,                0.70441,                 1.0198,                 0.5517,                 1.9212,             0.00061739,             0.00061739,             0.00061739
                   1275,                0.60026,                0.49954,                 1.2596,                0.98596,                      1,                  0.995,                0.70441,                 1.0198,                 0.5517,                 1.9212,             0.00061656,             0.00061656,             0.00061656
                   1276,                0.53437,                0.44556,                 1.1897,                0.97649,                      1,                  0.995,                0.68855,                 1.0815,                 0.5421,                 1.9606,             0.00061574,             0.00061574,             0.00061574
                   1277,                0.57058,                0.50334,                 1.2326,                0.97649,                      1,                  0.995,                0.68855,                 1.0815,                 0.5421,                 1.9606,             0.00061491,             0.00061491,             0.00061491
                   1278,                0.52384,                0.45396,                 1.1427,                0.96296,                      1,                  0.995,                0.68031,                 1.1305,                0.53248,                 1.9788,             0.00061409,             0.00061409,             0.00061409
                   1279,                 0.6435,                0.55939,                 1.2867,                0.96296,                      1,                  0.995,                0.68031,                 1.1305,                0.53248,                 1.9788,             0.00061326,             0.00061326,             0.00061326
                   1280,                0.55158,                0.47407,                 1.1913,                  0.952,                      1,                  0.995,                0.67831,                 1.1305,                0.52454,                 1.9482,             0.00061244,             0.00061244,             0.00061244
                   1281,                0.67113,                0.52872,                 1.3627,                  0.952,                      1,                  0.995,                0.67831,                 1.1305,                0.52454,                 1.9482,             0.00061161,             0.00061161,             0.00061161
                   1282,                0.64827,                0.54075,                 1.2307,                0.94649,                      1,                  0.995,                0.67998,                 1.1334,                0.55145,                 1.9533,             0.00061079,             0.00061079,             0.00061079
                   1283,                0.64388,                0.51307,                 1.2621,                0.94649,                      1,                  0.995,                0.67998,                 1.1334,                0.55145,                 1.9533,             0.00060996,             0.00060996,             0.00060996
                   1284,                0.62868,                0.49383,                 1.2257,                0.95123,                      1,                  0.995,                0.71733,                 1.1325,                0.55882,                 1.9474,             0.00060914,             0.00060914,             0.00060914
                   1285,                0.52597,                0.40223,                 1.1404,                0.95123,                      1,                  0.995,                0.71733,                 1.1325,                0.55882,                 1.9474,             0.00060831,             0.00060831,             0.00060831
                   1286,                0.61945,                0.59574,                 1.3015,                0.96242,                      1,                  0.995,                0.69954,                 1.1171,                0.57076,                  1.916,             0.00060749,             0.00060749,             0.00060749
                   1287,                0.57788,                0.47846,                 1.1677,                0.96242,                      1,                  0.995,                0.69954,                 1.1171,                0.57076,                  1.916,             0.00060666,             0.00060666,             0.00060666
                   1288,                0.63025,                0.54595,                 1.2202,                0.96755,                      1,                  0.995,                0.68188,                  1.123,                 0.5778,                 1.9035,             0.00060584,             0.00060584,             0.00060584
