                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1761,                0.41946,                0.37646,                 1.0897,                0.96328,                      1,                  0.995,                0.86047,                 0.6502,                0.38236,                 1.2955,             0.00018476,             0.00018476,             0.00018476
                   1762,                0.47163,                0.38579,                  1.094,                0.96893,                      1,                  0.995,                0.84976,                0.65823,                0.38161,                 1.3028,             0.00018406,             0.00018406,             0.00018406
                   1763,                0.39707,                0.38874,                 1.0415,                0.96893,                      1,                  0.995,                0.84976,                0.65823,                0.38161,                 1.3028,             0.00018335,             0.00018335,             0.00018335
                   1764,                0.37971,                0.34028,                 1.0267,                0.96989,                      1,                  0.995,                0.83062,                0.66458,                0.37898,                 1.3056,             0.00018264,             0.00018264,             0.00018264
                   1765,                0.45194,                0.38976,                  1.073,                0.96989,                      1,                  0.995,                0.83062,                0.66458,                0.37898,                 1.3056,             0.00018193,             0.00018193,             0.00018193
                   1766,                0.36279,                0.34613,                 1.0348,                0.97063,                      1,                  0.995,                0.83056,                 0.6746,                0.37929,                 1.3132,             0.00018123,             0.00018123,             0.00018123
                   1767,                0.41568,                0.34635,                  1.072,                0.97063,                      1,                  0.995,                0.83056,                 0.6746,                0.37929,                 1.3132,             0.00018052,             0.00018052,             0.00018052
                   1768,                0.40686,                0.35563,                 1.0625,                0.97108,                      1,                  0.995,                0.84184,                0.68035,                 0.3736,                 1.3167,             0.00017981,             0.00017981,             0.00017981
                   1769,                0.38274,                0.34394,                 1.0325,                0.97108,                      1,                  0.995,                0.84184,                0.68035,                 0.3736,                 1.3167,              0.0001791,              0.0001791,              0.0001791
                   1770,                0.43021,                0.36541,                 1.0998,                0.97192,                      1,                  0.995,                0.87586,                0.68134,                0.36893,                 1.3164,              0.0001784,              0.0001784,              0.0001784
                   1771,                0.40954,                0.36824,                 1.0613,                0.97192,                      1,                  0.995,                0.87586,                0.68134,                0.36893,                 1.3164,             0.00017769,             0.00017769,             0.00017769
                   1772,                0.34881,                0.32182,                 1.0303,                0.97303,                      1,                  0.995,                0.86508,                0.68759,                0.37821,                 1.3213,             0.00017698,             0.00017698,             0.00017698
                   1773,                0.41551,                0.34623,                 1.0312,                0.97303,                      1,                  0.995,                0.86508,                0.68759,                0.37821,                 1.3213,             0.00017627,             0.00017627,             0.00017627
                   1774,                0.39674,                0.32183,                  1.033,                0.97323,                      1,                  0.995,                0.86867,                0.69035,                 0.3844,                  1.327,             0.00017557,             0.00017557,             0.00017557
                   1775,                0.42774,                0.35822,                 1.0456,                0.97323,                      1,                  0.995,                0.86867,                0.69035,                 0.3844,                  1.327,             0.00017486,             0.00017486,             0.00017486
                   1776,                0.45281,                0.36006,                 1.0434,                0.97113,                      1,                  0.995,                0.84403,                0.69675,                 0.3779,                 1.3338,             0.00017415,             0.00017415,             0.00017415
                   1777,                0.40608,                0.34993,                 1.0339,                0.97113,                      1,                  0.995,                0.84403,                0.69675,                 0.3779,                 1.3338,             0.00017344,             0.00017344,             0.00017344
                   1778,                0.42639,                0.37086,                 1.0705,                0.97056,                      1,                  0.995,                0.84408,                0.70191,                0.36847,                 1.3369,             0.00017274,             0.00017274,             0.00017274
                   1779,                0.47981,                0.39393,                 1.0871,                0.97056,                      1,                  0.995,                0.84408,                0.70191,                0.36847,                 1.3369,             0.00017203,             0.00017203,             0.00017203
                   1780,                 0.3874,                0.34157,                 1.0375,                0.97146,                      1,                  0.995,                 0.8414,                0.70357,                0.35767,                 1.3359,             0.00017132,             0.00017132,             0.00017132
                   1781,                0.41131,                0.34533,                 1.0331,                0.97146,                      1,                  0.995,                 0.8414,                0.70357,                0.35767,                 1.3359,             0.00017062,             0.00017062,             0.00017062
                   1782,                0.39786,                0.34516,                 1.0187,                0.97388,                      1,                  0.995,                0.84171,                0.70201,                0.35509,                 1.3311,             0.00016991,             0.00016991,             0.00016991
                   1783,                0.50711,                0.40839,                 1.1122,                0.97388,                      1,                  0.995,                0.84171,                0.70201,                0.35509,                 1.3311,              0.0001692,              0.0001692,              0.0001692
                   1784,                0.40638,                0.35091,                 1.0354,                0.97502,                      1,                  0.995,                0.84254,                0.70121,                0.35814,                 1.3287,             0.00016849,             0.00016849,             0.00016849
                   1785,                0.38404,                0.33299,                 1.0505,                0.97502,                      1,                  0.995,                0.84254,                0.70121,                0.35814,                 1.3287,             0.00016779,             0.00016779,             0.00016779
                   1786,                0.38833,                0.36697,                 1.0194,                0.97543,                      1,                  0.995,                0.86963,                0.69407,                0.35313,                 1.3279,             0.00016708,             0.00016708,             0.00016708
                   1787,                0.39098,                0.33211,                 1.0287,                0.97543,                      1,                  0.995,                0.86963,                0.69407,                0.35313,                 1.3279,             0.00016637,             0.00016637,             0.00016637
                   1788,                0.45142,                0.39104,                 1.0894,                0.97691,                      1,                  0.995,                0.87025,                0.69002,                0.34301,                 1.3319,             0.00016566,             0.00016566,             0.00016566
                   1789,                0.41451,                0.37947,                 1.0758,                0.97691,                      1,                  0.995,                0.87025,                0.69002,                0.34301,                 1.3319,             0.00016496,             0.00016496,             0.00016496
                   1790,                0.40035,                0.35654,                 1.0698,                0.97793,                      1,                  0.995,                 0.8697,                 0.6868,                0.33223,                 1.3451,             0.00016425,             0.00016425,             0.00016425
                   1791,                0.40029,                0.32861,                 1.0687,                0.97793,                      1,                  0.995,                 0.8697,                 0.6868,                0.33223,                 1.3451,             0.00016354,             0.00016354,             0.00016354
                   1792,                0.41307,                0.33387,                 1.0831,                0.97855,                      1,                  0.995,                0.87202,                0.68363,                0.33379,                 1.3501,             0.00016283,             0.00016283,             0.00016283
                   1793,                0.40678,                 0.3682,                 1.0416,                0.97855,                      1,                  0.995,                0.87202,                0.68363,                0.33379,                 1.3501,             0.00016213,             0.00016213,             0.00016213
                   1794,                0.43391,                0.36222,                 1.1059,                0.97889,                      1,                  0.995,                0.87394,                0.67427,                 0.3292,                 1.3441,             0.00016142,             0.00016142,             0.00016142
                   1795,                0.46079,                0.38651,                 1.0736,                0.97889,                      1,                  0.995,                0.87394,                0.67427,                 0.3292,                 1.3441,             0.00016071,             0.00016071,             0.00016071
                   1796,                 0.4277,                0.37296,                 1.0446,                0.97953,                      1,                  0.995,                0.86933,                0.66563,                0.32704,                 1.3338,             0.00016001,             0.00016001,             0.00016001
                   1797,                0.44389,                0.34642,                 1.1102,                0.97953,                      1,                  0.995,                0.86933,                0.66563,                0.32704,                 1.3338,              0.0001593,              0.0001593,              0.0001593
                   1798,                0.41193,                0.35235,                 1.0404,                0.97977,                      1,                  0.995,                0.87162,                0.65829,                0.31657,                 1.3251,             0.00015859,             0.00015859,             0.00015859
                   1799,                0.42711,                0.37623,                  1.055,                0.97977,                      1,                  0.995,                0.87162,                0.65829,                0.31657,                 1.3251,             0.00015788,             0.00015788,             0.00015788
                   1800,                0.43015,                0.37618,                 1.0785,                 0.9799,                      1,                  0.995,                 0.8704,                0.65622,                0.31608,                 1.3232,             0.00015718,             0.00015718,             0.00015718
                   1801,                0.35759,                0.33783,                 1.0136,                 0.9799,                      1,                  0.995,                 0.8704,                0.65622,                0.31608,                 1.3232,             0.00015647,             0.00015647,             0.00015647
                   1802,                0.42079,                 0.3617,                 1.0764,                0.97964,                      1,                  0.995,                0.85873,                0.65452,                0.32154,                 1.3296,             0.00015576,             0.00015576,             0.00015576
                   1803,                0.41771,                 0.3735,                  1.048,                0.97964,                      1,                  0.995,                0.85873,                0.65452,                0.32154,                 1.3296,             0.00015505,             0.00015505,             0.00015505
                   1804,                0.40877,                0.34777,                 1.0465,                0.97954,                      1,                  0.995,                0.86428,                0.65792,                0.32155,                 1.3353,             0.00015435,             0.00015435,             0.00015435
                   1805,                0.37935,                0.34356,                 1.0621,                0.97954,                      1,                  0.995,                0.86428,                0.65792,                0.32155,                 1.3353,             0.00015364,             0.00015364,             0.00015364
                   1806,                0.38034,                0.34123,                 1.0494,                0.97959,                      1,                  0.995,                 0.8623,                0.65678,                0.32232,                 1.3373,             0.00015293,             0.00015293,             0.00015293
                   1807,                0.46954,                0.39028,                 1.0987,                0.97959,                      1,                  0.995,                 0.8623,                0.65678,                0.32232,                 1.3373,             0.00015222,             0.00015222,             0.00015222
                   1808,                0.44434,                0.35892,                 1.0972,                0.97966,                      1,                  0.995,                0.87673,                0.65762,                0.32243,                 1.3365,             0.00015152,             0.00015152,             0.00015152
                   1809,                0.40776,                0.35724,                 1.0696,                0.97966,                      1,                  0.995,                0.87673,                0.65762,                0.32243,                 1.3365,             0.00015081,             0.00015081,             0.00015081
                   1810,                0.40245,                0.35209,                 1.0677,                0.99184,                      1,                  0.995,                0.88253,                0.66085,                0.32597,                 1.3339,              0.0001501,              0.0001501,              0.0001501
                   1811,                0.41961,                0.35195,                 1.0557,                0.99184,                      1,                  0.995,                0.88253,                0.66085,                0.32597,                 1.3339,             0.00014939,             0.00014939,             0.00014939
                   1812,                0.43245,                0.36487,                 1.0831,                0.99194,                      1,                  0.995,                0.87471,                0.66167,                0.33024,                 1.3291,             0.00014869,             0.00014869,             0.00014869
                   1813,                0.48522,                0.41213,                 1.1671,                0.99194,                      1,                  0.995,                0.87471,                0.66167,                0.33024,                 1.3291,             0.00014798,             0.00014798,             0.00014798
                   1814,                 0.4142,                0.35372,                 1.0449,                 0.9919,                      1,                  0.995,                0.88253,                0.66713,                0.33667,                   1.33,             0.00014727,             0.00014727,             0.00014727
                   1815,                0.35515,                0.32298,                 1.0232,                 0.9919,                      1,                  0.995,                0.88253,                0.66713,                0.33667,                   1.33,             0.00014657,             0.00014657,             0.00014657
                   1816,                0.44512,                0.37309,                 1.0953,                  0.992,                      1,                  0.995,                0.87594,                0.67278,                0.34617,                 1.3249,             0.00014586,             0.00014586,             0.00014586
                   1817,                0.38817,                0.35241,                  1.021,                  0.992,                      1,                  0.995,                0.87594,                0.67278,                0.34617,                 1.3249,             0.00014515,             0.00014515,             0.00014515
                   1818,                0.43082,                0.36321,                 1.0717,                0.99189,                      1,                  0.995,                 0.8736,                0.66907,                0.35635,                 1.3127,             0.00014444,             0.00014444,             0.00014444
                   1819,                 0.3888,                0.32073,                  1.031,                0.99189,                      1,                  0.995,                 0.8736,                0.66907,                0.35635,                 1.3127,             0.00014374,             0.00014374,             0.00014374
                   1820,                0.41108,                0.35155,                 1.0627,                0.98106,                      1,                  0.995,                0.86735,                0.67429,                0.35718,                 1.3091,             0.00014303,             0.00014303,             0.00014303
                   1821,                0.40498,                0.35849,                 1.0492,                0.98106,                      1,                  0.995,                0.86735,                0.67429,                0.35718,                 1.3091,             0.00014232,             0.00014232,             0.00014232
                   1822,                0.39716,                0.33463,                 1.0309,                0.98083,                      1,                  0.995,                0.86735,                0.67926,                0.36755,                 1.3082,             0.00014161,             0.00014161,             0.00014161
                   1823,                0.38344,                0.33002,                 1.0296,                0.98083,                      1,                  0.995,                0.86735,                0.67926,                0.36755,                 1.3082,             0.00014091,             0.00014091,             0.00014091
                   1824,                0.41975,                0.35941,                 1.0796,                0.98084,                      1,                  0.995,                0.86193,                0.67388,                 0.3685,                 1.3004,              0.0001402,              0.0001402,              0.0001402
                   1825,                0.40201,                0.33918,                 1.0327,                0.98084,                      1,                  0.995,                0.86193,                0.67388,                 0.3685,                 1.3004,             0.00013949,             0.00013949,             0.00013949
                   1826,                0.40075,                0.33745,                 1.0055,                0.98107,                      1,                  0.995,                0.86658,                0.65989,                0.36671,                 1.2935,             0.00013878,             0.00013878,             0.00013878
                   1827,                0.44675,                0.36726,                 1.0752,                0.98107,                      1,                  0.995,                0.86658,                0.65989,                0.36671,                 1.2935,             0.00013808,             0.00013808,             0.00013808
                   1828,                0.42893,                0.35386,                 1.0835,                0.98107,                      1,                  0.995,                0.86555,                0.64311,                0.36114,                 1.2874,             0.00013737,             0.00013737,             0.00013737
                   1829,                0.38645,                0.33821,                 1.0181,                0.98107,                      1,                  0.995,                0.86555,                0.64311,                0.36114,                 1.2874,             0.00013666,             0.00013666,             0.00013666
                   1830,                0.35017,                0.31678,                 1.0117,                0.98098,                      1,                  0.995,                0.86555,                0.62283,                0.35665,                 1.2754,             0.00013596,             0.00013596,             0.00013596
                   1831,                0.42286,                0.36338,                 1.0809,                0.98098,                      1,                  0.995,                0.86555,                0.62283,                0.35665,                 1.2754,             0.00013525,             0.00013525,             0.00013525
                   1832,                0.38223,                0.32512,                 1.0222,                0.98097,                      1,                  0.995,                0.87274,                0.61479,                0.34956,                 1.2705,             0.00013454,             0.00013454,             0.00013454
                   1833,                0.43612,                0.39321,                 1.0527,                0.98097,                      1,                  0.995,                0.87274,                0.61479,                0.34956,                 1.2705,             0.00013383,             0.00013383,             0.00013383
                   1834,                0.46401,                 0.3815,                 1.0791,                0.98107,                      1,                  0.995,                0.87224,                0.61642,                0.35244,                  1.272,             0.00013313,             0.00013313,             0.00013313
                   1835,                0.39264,                0.32764,                 1.0271,                0.98107,                      1,                  0.995,                0.87224,                0.61642,                0.35244,                  1.272,             0.00013242,             0.00013242,             0.00013242
                   1836,                 0.4385,                0.39519,                 1.0674,                0.98074,                      1,                  0.995,                0.87833,                0.62454,                 0.3545,                 1.2774,             0.00013171,             0.00013171,             0.00013171
                   1837,                0.39906,                0.32561,                 1.0871,                0.98074,                      1,                  0.995,                0.87833,                0.62454,                 0.3545,                 1.2774,               0.000131,               0.000131,               0.000131
                   1838,                0.42161,                0.34857,                 1.0969,                0.98021,                      1,                  0.995,                0.87833,                0.63128,                0.35666,                 1.2851,              0.0001303,              0.0001303,              0.0001303
                   1839,                0.38744,                0.32974,                 1.0029,                0.98021,                      1,                  0.995,                0.87833,                0.63128,                0.35666,                 1.2851,             0.00012959,             0.00012959,             0.00012959
                   1840,                0.43415,                0.37069,                 1.0557,                0.98008,                      1,                  0.995,                0.86731,                0.63688,                0.35811,                 1.2873,             0.00012888,             0.00012888,             0.00012888
                   1841,                0.35097,                0.31978,                 1.0185,                0.98008,                      1,                  0.995,                0.86731,                0.63688,                0.35811,                 1.2873,             0.00012817,             0.00012817,             0.00012817
                   1842,                0.38868,                0.35225,                 1.0434,                0.97992,                      1,                  0.995,                0.85657,                0.63869,                0.35843,                 1.2878,             0.00012747,             0.00012747,             0.00012747
                   1843,                0.40236,                0.34799,                 1.0498,                0.97992,                      1,                  0.995,                0.85657,                0.63869,                0.35843,                 1.2878,             0.00012676,             0.00012676,             0.00012676
                   1844,                0.44877,                0.40589,                  1.077,                0.97965,                      1,                  0.995,                0.85834,                0.63507,                0.35311,                 1.2861,             0.00012605,             0.00012605,             0.00012605
                   1845,                0.40041,                0.33701,                 1.0633,                0.97965,                      1,                  0.995,                0.85834,                0.63507,                0.35311,                 1.2861,             0.00012534,             0.00012534,             0.00012534
                   1846,                0.39828,                0.34263,                 1.0792,                0.97905,                      1,                  0.995,                0.86832,                0.62854,                0.35289,                 1.2828,             0.00012464,             0.00012464,             0.00012464
                   1847,                0.37357,                 0.3451,                 1.0394,                0.97905,                      1,                  0.995,                0.86832,                0.62854,                0.35289,                 1.2828,             0.00012393,             0.00012393,             0.00012393
                   1848,                0.38748,                0.36395,                   1.08,                0.97894,                      1,                  0.995,                0.86852,                 0.6239,                0.34475,                 1.2836,             0.00012322,             0.00012322,             0.00012322
                   1849,                 0.4233,                 0.3646,                 1.0821,                0.97894,                      1,                  0.995,                0.86852,                 0.6239,                0.34475,                 1.2836,             0.00012252,             0.00012252,             0.00012252
                   1850,                0.36829,                0.31676,                  1.013,                0.97903,                      1,                  0.995,                0.86742,                0.62873,                0.33125,                 1.2923,             0.00012181,             0.00012181,             0.00012181
                   1851,                0.38825,                0.33512,                 1.0603,                0.97903,                      1,                  0.995,                0.86742,                0.62873,                0.33125,                 1.2923,              0.0001211,              0.0001211,              0.0001211
                   1852,                0.39035,                0.32685,                 1.0292,                0.97903,                      1,                  0.995,                0.86742,                0.63749,                0.32517,                 1.3024,             0.00012039,             0.00012039,             0.00012039
                   1853,                0.45381,                 0.3533,                 1.1041,                0.97903,                      1,                  0.995,                0.86742,                0.63749,                0.32517,                 1.3024,             0.00011969,             0.00011969,             0.00011969
                   1854,                0.36259,                0.32145,                0.99293,                0.97884,                      1,                  0.995,                0.87394,                0.64785,                0.32181,                 1.3135,             0.00011898,             0.00011898,             0.00011898
                   1855,                0.38885,                0.33124,                 1.0395,                0.97884,                      1,                  0.995,                0.87394,                0.64785,                0.32181,                 1.3135,             0.00011827,             0.00011827,             0.00011827
                   1856,                0.41393,                0.35395,                 1.0792,                  0.979,                      1,                  0.995,                0.87394,                0.66254,                0.31818,                 1.3233,             0.00011756,             0.00011756,             0.00011756
                   1857,                0.36956,                0.35593,                 1.0346,                  0.979,                      1,                  0.995,                0.87394,                0.66254,                0.31818,                 1.3233,             0.00011686,             0.00011686,             0.00011686
                   1858,                0.41021,                0.35107,                 1.0415,                0.97889,                      1,                  0.995,                0.84013,                0.67643,                0.31773,                 1.3386,             0.00011615,             0.00011615,             0.00011615
                   1859,                0.37137,                0.30795,                  1.026,                0.97889,                      1,                  0.995,                0.84013,                0.67643,                0.31773,                 1.3386,             0.00011544,             0.00011544,             0.00011544
                   1860,                0.40706,                0.34366,                 1.0166,                0.97907,                      1,                  0.995,                0.83862,                0.68014,                0.32609,                 1.3361,             0.00011473,             0.00011473,             0.00011473
                   1861,                0.43418,                0.36833,                 1.0882,                0.97907,                      1,                  0.995,                0.83862,                0.68014,                0.32609,                 1.3361,             0.00011403,             0.00011403,             0.00011403
                   1862,                0.36057,                0.33488,                 1.0193,                 0.9791,                      1,                  0.995,                0.83862,                0.68376,                0.32931,                 1.3408,             0.00011332,             0.00011332,             0.00011332
                   1863,                0.44767,                0.38659,                 1.0599,                 0.9791,                      1,                  0.995,                0.83862,                0.68376,                0.32931,                 1.3408,             0.00011261,             0.00011261,             0.00011261
                   1864,                0.38422,                0.33581,                 1.0484,                0.97887,                      1,                  0.995,                0.83886,                0.67783,                0.33168,                 1.3402,              0.0001119,              0.0001119,              0.0001119
                   1865,                0.39199,                0.34748,                 1.0657,                0.97887,                      1,                  0.995,                0.83886,                0.67783,                0.33168,                 1.3402,              0.0001112,              0.0001112,              0.0001112
                   1866,                0.34734,                0.31101,                0.98073,                0.97862,                      1,                  0.995,                0.83751,                0.66729,                0.33078,                 1.3384,             0.00011049,             0.00011049,             0.00011049
                   1867,                 0.4376,                0.37877,                 1.0783,                0.97862,                      1,                  0.995,                0.83751,                0.66729,                0.33078,                 1.3384,             0.00010978,             0.00010978,             0.00010978
                   1868,                0.35778,                0.32016,                 1.0172,                0.97852,                      1,                  0.995,                0.85996,                 0.6599,                0.32697,                 1.3377,             0.00010908,             0.00010908,             0.00010908
                   1869,                 0.4664,                0.34797,                  1.145,                0.97852,                      1,                  0.995,                0.85996,                 0.6599,                0.32697,                 1.3377,             0.00010837,             0.00010837,             0.00010837
                   1870,                0.36027,                 0.3139,                 0.9747,                0.97829,                      1,                  0.995,                0.85809,                0.66029,                0.32519,                 1.3456,             0.00010766,             0.00010766,             0.00010766
                   1871,                0.40517,                0.34539,                 1.0448,                0.97829,                      1,                  0.995,                0.85809,                0.66029,                0.32519,                 1.3456,             0.00010695,             0.00010695,             0.00010695
                   1872,                0.40774,                0.34508,                 1.0526,                0.97793,                      1,                  0.995,                0.85747,                0.66212,                0.31714,                 1.3548,             0.00010625,             0.00010625,             0.00010625
                   1873,                0.39108,                0.33519,                 1.0253,                0.97793,                      1,                  0.995,                0.85747,                0.66212,                0.31714,                 1.3548,             0.00010554,             0.00010554,             0.00010554
                   1874,                0.36179,                0.33323,                  1.005,                0.97787,                      1,                  0.995,                0.85816,                0.66633,                0.31252,                 1.3604,             0.00010483,             0.00010483,             0.00010483
                   1875,                0.40902,                0.35889,                 1.1046,                0.97787,                      1,                  0.995,                0.85816,                0.66633,                0.31252,                 1.3604,             0.00010412,             0.00010412,             0.00010412
                   1876,                0.35471,                0.31025,                  1.001,                 0.9778,                      1,                  0.995,                0.85825,                0.67172,                0.31735,                 1.3608,             0.00010342,             0.00010342,             0.00010342
                   1877,                0.32122,                0.28245,                0.98271,                 0.9778,                      1,                  0.995,                0.85825,                0.67172,                0.31735,                 1.3608,             0.00010271,             0.00010271,             0.00010271
                   1878,                0.37423,                0.34851,                 1.0452,                0.97706,                      1,                  0.995,                0.85901,                0.67573,                0.32131,                 1.3615,               0.000102,               0.000102,               0.000102
                   1879,                0.37451,                0.31903,                 1.0334,                0.97706,                      1,                  0.995,                0.85901,                0.67573,                0.32131,                 1.3615,             0.00010129,             0.00010129,             0.00010129
                   1880,                0.38137,                0.35401,                 1.0743,                0.97684,                      1,                  0.995,                 0.8657,                0.68272,                0.32633,                 1.3631,             0.00010059,             0.00010059,             0.00010059
                   1881,                0.35992,                0.32084,                0.99547,                0.97684,                      1,                  0.995,                 0.8657,                0.68272,                0.32633,                 1.3631,              9.988e-05,              9.988e-05,              9.988e-05
                   1882,                0.34615,                0.30873,                0.99169,                0.97643,                      1,                  0.995,                0.84232,                0.68902,                  0.337,                 1.3634,             9.9173e-05,             9.9173e-05,             9.9173e-05
                   1883,                  0.563,                0.42684,                  1.188,                0.97643,                      1,                  0.995,                0.84232,                0.68902,                  0.337,                 1.3634,             9.8465e-05,             9.8465e-05,             9.8465e-05
                   1884,                0.37559,                0.33353,                 1.0374,                 0.9763,                      1,                  0.995,                0.84395,                0.69736,                0.34049,                 1.3658,             9.7758e-05,             9.7758e-05,             9.7758e-05
                   1885,                0.35933,                0.32559,                 1.0175,                 0.9763,                      1,                  0.995,                0.84395,                0.69736,                0.34049,                 1.3658,             9.7051e-05,             9.7051e-05,             9.7051e-05
                   1886,                0.40146,                0.35836,                 1.0549,                0.97635,                      1,                  0.995,                 0.8565,                 0.6996,                0.34438,                 1.3615,             9.6343e-05,             9.6343e-05,             9.6343e-05
                   1887,                0.33505,                 0.3273,                  1.013,                0.97635,                      1,                  0.995,                 0.8565,                 0.6996,                0.34438,                 1.3615,             9.5636e-05,             9.5636e-05,             9.5636e-05
                   1888,                0.38897,                0.34209,                 1.0432,                0.99008,                      1,                  0.995,                0.85958,                0.69699,                0.34432,                 1.3524,             9.4928e-05,             9.4928e-05,             9.4928e-05
                   1889,                0.34784,                0.32521,                0.96966,                0.99008,                      1,                  0.995,                0.85958,                0.69699,                0.34432,                 1.3524,             9.4221e-05,             9.4221e-05,             9.4221e-05
                   1890,                0.43643,                0.36411,                 1.0878,                0.99004,                      1,                  0.995,                 0.8608,                0.68978,                0.34785,                 1.3408,             9.3514e-05,             9.3514e-05,             9.3514e-05
                   1891,                0.37638,                  0.346,                 1.0237,                0.99004,                      1,                  0.995,                 0.8608,                0.68978,                0.34785,                 1.3408,             9.2806e-05,             9.2806e-05,             9.2806e-05
                   1892,                0.37575,                0.32499,                 1.0536,                0.99028,                      1,                  0.995,                0.85345,                0.68488,                0.35618,                 1.3318,             9.2099e-05,             9.2099e-05,             9.2099e-05
                   1893,                0.36591,                0.31351,                 1.0233,                0.99028,                      1,                  0.995,                0.85345,                0.68488,                0.35618,                 1.3318,             9.1392e-05,             9.1392e-05,             9.1392e-05
                   1894,                0.34261,                0.30428,                  1.003,                0.99056,                      1,                  0.995,                 0.8496,                0.68003,                0.35725,                 1.3193,             9.0684e-05,             9.0684e-05,             9.0684e-05
